"","FTSE100_returns_1984-05-08","Nikkei225_returns_1990-09-27","SP500_returns_1982-04-23","US_2Y_Note_returns_1990-06-26","US_30Y_returns_1977-08-24","AUD_returns_1987-01-15","CHF_returns_1975-02-18","GBP_returns_1975-02-18","Copper_returns_1959-07-07","Cotton_returns_1972-08-24","Brent_Crude_returns_1993-03-19","Heating_Oil_returns_bereinigt_1979-03-08","Natural_Gas_returns_1990-04-05","Gold_returns_1975-01-03","Platinum_returns_1969-01-06","Long_Gilt_returns_1990-08-21","US_5Y_Note_returns_1988-05-24","US_10Y_returns_1982-05-05"
"1997-04-09",0.114254734299027,-0.0370904629945091,0.221906666408418,1.73578978495355,-0.341439777875909,0.0731069905989471,-0.00766165654425836,0.177254129729494,0.0416141141892873,0.0793068138476478,0.112475128851536,-0.0370580378254687,-0.0122826160228927,-0.161556975484288,0.0854630297754575,0.0270349919708271,-2.98583398121419,1.91471712333732
"1997-04-10",0.114078400700031,-0.0381129833066896,0.209770623588905,1.75440726969209,-0.338231592455986,0.074849644685288,-0.00839142659538661,0.169636840239286,0.0408488824461197,0.0767955264084482,0.107596381057686,-0.0344378328513792,-0.0122739511045464,-0.166075533840922,0.0897427589565562,0.0245976701100366,-2.96395800446786,1.89915732673833
"1997-04-11",0.120310068277034,-0.041349306258935,0.21127525625631,1.75689351611781,-0.332391502196727,0.0773362627409233,-0.00570165013431501,0.171798888694423,0.0417522732128552,0.0764689997901023,0.105852904592362,-0.029337927413897,-0.0129951902896864,-0.168015186824468,0.0905347065055537,0.0211500325494002,-2.99853252896387,1.91495038334512
"1997-04-14",0.122527968970447,-0.0390327231890416,0.195432363908577,1.79149805442223,-0.356975068431411,0.0834348779990489,-0.00474803343573512,0.180306247428999,0.0419714186749541,0.0805947405394937,0.113064666548863,-0.0356446470186003,-0.0127101732460465,-0.186076031491575,0.0993985142946813,0.0248221989970077,-3.14433343267686,2.04646905770497
"1997-04-15",0.122451788716307,-0.0397218305470292,0.206460402739444,1.80050347697465,-0.364402075719725,0.0790245524932948,-0.00615115380769317,0.182368651921431,0.04211214934926,0.0832056474837813,0.115928388109296,-0.0354710430523033,-0.0130243224846509,-0.185717352661125,0.097884803300936,0.0284930237721643,-3.18855530957935,2.07461020299131
"1997-04-16",0.121350328007985,-0.0379280209578543,0.209734856685806,1.78784484121069,-0.352368016416685,0.0743214935198236,-0.00526173670444174,0.183604092753976,0.0423627213168273,0.0815575246695222,0.112546176815246,-0.0329118780551162,-0.0132686860261633,-0.192181019693918,0.0999423318418699,0.0327077036218723,-3.13354931756635,2.02149660497691
"1997-04-17",0.121769290743564,-0.0388227683103658,0.221508150488234,1.79895087388341,-0.367789552043757,0.0724735992611362,-0.00759291685971818,0.187140400605545,0.0418271034463662,0.0817954497536174,0.114959048855795,-0.0364432412701099,-0.012225615491938,-0.204772043524695,0.110958659687537,0.0341099800691757,-3.17656209275586,2.05871567346206
"1997-04-18",0.117160001349354,-0.0378169006983156,0.210744660364916,1.76762991479382,-0.347196094968287,0.0749409657683977,-0.00645574131892853,0.182083872430071,0.0404443662724074,0.0788482479258409,0.109284747032586,-0.0340756108543842,-0.0110350031678959,-0.206263350454962,0.116363020132034,0.0367985757509157,-3.06077291156355,1.96931724120598
"1997-04-21",0.117537343621001,-0.035462252789937,0.213479581406912,1.76978317396839,-0.352290400722018,0.0716282288470729,-0.001957821843508,0.179622412811105,0.0415493004168797,0.0791288464213751,0.110850766304795,-0.0348637790935105,-0.010861831975233,-0.206321288304211,0.115521280409619,0.0328066653577522,-3.07743024678858,1.9872800219521
"1997-04-22",0.119528639239683,-0.0336418039864521,0.20455629166204,1.76796780150176,-0.341695623271691,0.0758340801745903,0.00407368144306534,0.171964825913641,0.0404620318259019,0.0771815882265077,0.110870065593866,-0.0356100734882118,-0.0107513518676208,-0.202900509732311,0.114692409329004,0.0275467501367431,-3.04380123450472,1.95372243180421
"1997-04-23",0.119969608472475,-0.0339030288167783,0.214874098218195,1.77488332886283,-0.342945805441015,0.0734248937307263,-0.00281932857718894,0.179658911504219,0.0426020682000723,0.0783674108791558,0.110412488158481,-0.0360217743541162,-0.0103569996035671,-0.200524564875543,0.111694692510584,0.0246612704263056,-3.06860799009524,1.96463072080041
"1997-04-24",0.123964215598432,-0.0332791712418306,0.213947967570195,1.77441794438401,-0.342538411213079,0.0733898327604144,0.00168080033845836,0.170801214739506,0.0439064651428125,0.0788983489368502,0.10920598077703,-0.0341695634704415,-0.011386528725369,-0.1971740989373,0.107714980571944,0.0226266305912516,-3.04964743174915,1.94764082392627
"1997-04-25",0.131697982036535,-0.0368950460717195,0.221070409011627,1.78225574906915,-0.35509107155653,0.076072287488297,0.000486556363323225,0.179742536842774,0.0450987667356023,0.0804056861864949,0.115322628364692,-0.035782957374084,-0.0115021443801171,-0.210104591676914,0.115482629587347,0.0194151491874693,-3.12948921773241,2.01181464791846
"1997-04-28",0.129439985978882,-0.0354428511244642,0.212209552907821,1.78965320674769,-0.357814654436124,0.0745873389202761,-0.00413481527610149,0.179559340737162,0.0454581628564642,0.0815074117013097,0.113238182459489,-0.0356804719608716,-0.0112608665567616,-0.207273613344335,0.115432571473295,0.0165426539702345,-3.12368317507969,2.01766204002572
"1997-04-29",0.124444666349369,-0.033956919421556,0.207755775034981,1.78474063382878,-0.342359119682798,0.0754521580629885,-0.00526535888024888,0.175198902596856,0.0432761658490925,0.0786321418776204,0.109173111641977,-0.0341810774099087,-0.0112786023465584,-0.199613002967193,0.107724478626533,0.0173425781854769,-3.03430346575678,1.93721693441136
"1997-04-30",0.119065317269899,-0.032226604319659,0.205518266916084,1.74088037058,-0.312811858736641,0.0724814686732123,-0.00291469290131518,0.166471993219251,0.0405362330710947,0.0744827414317859,0.103570812810466,-0.0313577900650526,-0.0104076415408418,-0.187690833724683,0.102106744470048,0.0154765809134464,-2.85368279908548,1.79050169101838
"1997-05-01",0.117452913863661,-0.0297480869523361,0.215560184006685,1.70206777773579,-0.3542737346791,0.0738398926440632,-0.00145837814684278,0.169087266046138,0.044184083443847,0.0777918513641422,0.108039910490742,-0.0330964281541696,-0.0104693793444898,-0.191941950884908,0.102230849421935,0.0271824615980889,-2.9153977595912,1.89894852713796
"1997-05-02",0.119313353642176,-0.0314409003926181,0.21823494017775,1.70108698669361,-0.35015819532965,0.080368470784987,-0.000242084094310146,0.17172068539366,0.0437449490639655,0.076864010494523,0.109845558891088,-0.0348427988617053,-0.00986801507215896,-0.200854979134804,0.110296733854964,0.0299336511707903,-2.95819964575376,1.9241972784715
"1997-05-05",0.114795868270789,-0.0288347934239424,0.223225185527911,1.70583558904637,-0.341097064350255,0.0775307527042439,0.001521867317982,0.167088336877706,0.0431600967610375,0.0755924409071382,0.108235177795506,-0.0364324526600655,-0.00907776738787021,-0.191268735647973,0.103835229155247,0.0319932634917382,-2.92909874360482,1.88299574921926
"1997-05-06",0.112183861766705,-0.0282178951509911,0.234778803396732,1.70663314209392,-0.341443167325778,0.0727346769323082,-0.00016223270249863,0.169204526913567,0.0431903172066306,0.0745062192453187,0.105479573854888,-0.0341462863096818,-0.00939645856900523,-0.183347678642074,0.101369448300763,0.0351485719136397,-2.93636907413669,1.87785365121225
"1997-05-07",0.116906228085333,-0.0280429757024562,0.240879667143554,1.69862027958603,-0.355197370044217,0.0728568758894352,0.00301786409350901,0.178962609943071,0.043471879957731,0.0771356143710201,0.108411066279683,-0.034473422490561,-0.00916644964686391,-0.197945227450366,0.109193698745972,0.0529039286799964,-3.02264755124827,1.9451132838074
"1997-05-08",0.118050806816289,-0.0280998842746708,0.224000062547541,1.74915491809244,-0.345965559372484,0.0734589942722175,0.0107241279383703,0.159488932065649,0.0436377529558145,0.0750454935846055,0.107680322189536,-0.0362085593980345,-0.00829307502888454,-0.191345188598464,0.104995851545746,0.0504074766378791,-3.04660665142372,1.93987417945018
"1997-05-09",0.113878119444444,-0.0260689195227054,0.215709725652605,1.74097559247958,-0.321781965799312,0.0723617026710184,0.0149702480577068,0.150201382166861,0.0421615453716287,0.0720362565877908,0.103811892569141,-0.0336651414270662,-0.0086555129648556,-0.184644002792426,0.104191531080708,0.0507210514615731,-2.96384626834613,1.85764276330944
"1997-05-12",0.115513603229057,-0.027849471557045,0.212556951219726,1.70458765972886,-0.310908435644799,0.0701440471894266,0.0219568981363997,0.139398566731498,0.0407614301488515,0.0698364129334871,0.101622209202802,-0.0331334411194987,-0.00865238795441801,-0.17972191093416,0.106381102301165,0.0475763518214705,-2.8545922429071,1.78452265747427
"1997-05-13",0.11400043844588,-0.0259954916472057,0.212844364887408,1.70072508788268,-0.311279238316263,0.0676613090102363,0.018067304349592,0.140942313302072,0.0406312148404862,0.0695233862076459,0.101218748265404,-0.0318445946742719,-0.00884363040022053,-0.178830926440596,0.106247106994012,0.0464046733636311,-2.82868946370267,1.76721739763218
"1997-05-14",0.121515690758174,-0.0270439108846646,0.21974905860492,1.71585599758223,-0.32810800024645,0.067876311720337,0.016029668373588,0.152856506489713,0.0420549708092011,0.0715315470541297,0.104899716641233,-0.0329064000022029,-0.00949051794990628,-0.181225934649443,0.108346364295305,0.0457076474162366,-2.94784304112079,1.86019432510838
"1997-05-15",0.120175926664056,-0.0266843635315549,0.219160309016965,1.70776024313564,-0.328028268381698,0.0668780927814681,0.0132237821486793,0.159011501706668,0.0421865970274362,0.0714337727665055,0.105524058103109,-0.0339798786082663,-0.00874942098855457,-0.188644274141187,0.113446512555467,0.0473590944652622,-2.93481079417923,1.85473710945924
"1997-05-16",0.112824609603054,-0.0266528237438165,0.209322715257439,1.71495056842986,-0.302024224296989,0.0644299259259202,0.0153483801104384,0.146202230575956,0.0412953732817176,0.0684257024909192,0.0990915745613221,-0.0313123752802402,-0.00879903251883068,-0.177313829491713,0.106307248119555,0.0443792795846764,-2.82497647425834,1.74850115164907
"1997-05-19",0.123922016486216,-0.0268279420264892,0.216417655197,1.71377451931391,-0.33444963927373,0.0677770257500218,0.0220823509249749,0.149395693327612,0.0441716057010102,0.0731572585342205,0.109282767592528,-0.0335972043693216,-0.00923329000920015,-0.198140477722564,0.115645141503636,0.0417822298376657,-2.95352393920989,1.87836422844239
"1997-05-20",0.1218417049882,-0.0253096197906325,0.222969058273321,1.73260957300946,-0.351391960354767,0.0682691627436762,0.0188780807080763,0.156534401219132,0.0447889915100591,0.0735611896429287,0.111088542225637,-0.0348096261286948,-0.00946232054471127,-0.210191779692113,0.122448072987769,0.0432348601168357,-3.02691723476359,1.94185890384941
"1997-05-21",0.113380354080931,-0.0246755014325506,0.219520715602028,1.71425047896405,-0.344750548654417,0.066480444192394,0.0276225158755298,0.146120547195445,0.0440061636223548,0.0703316065307233,0.106529857304799,-0.0338012961193789,-0.00900010508165798,-0.204075592209405,0.12033561122176,0.0456008248779893,-2.93874523496636,1.88086915899577
"1997-05-22",0.114958049061007,-0.0264515195656846,0.211603409124326,1.70532323082358,-0.352520700941566,0.0754499265551433,0.0233062360778907,0.139236631086192,0.0424326482104141,0.067433090594578,0.103187806522998,-0.0329261222776014,-0.00860401058883058,-0.19310645869393,0.11079367932872,0.0359566835753274,-2.86755171990744,1.85147914101488
"1997-05-23",0.115054366752594,-0.0252813515994175,0.202743693589484,1.75547514405022,-0.336819081240413,0.0647827931394932,0.0252054140898231,0.125137961789199,0.0415827291404942,0.0660959130409356,0.0993128004232164,-0.0313162898431353,-0.00845507255173905,-0.182062255083565,0.103218199261473,0.023353162915367,-2.84313439675005,1.80510626887602
"1997-05-27",0.11375424528981,-0.0243398381840294,0.207711151792389,1.76271831756222,-0.343163749267951,0.0543399987669745,0.0247121205977987,0.130559995589918,0.0416620122426447,0.0660248542389621,0.0994642393746402,-0.0319484002406944,-0.00776031879005391,-0.180270277700645,0.102930193630237,0.0281916171202976,-2.86735234896402,1.8227661869415
"1997-05-28",0.117549119017535,-0.026084532832547,0.215249176470597,1.77428747351429,-0.36328941849604,0.052516279462241,0.0178411005010126,0.137843902555612,0.0419621187475623,0.0688395758094197,0.100777274746455,-0.0352377057558667,-0.00699108686502923,-0.191705928423444,0.115016166270135,0.0272120067914767,-2.92688199199892,1.88109647048551
"1997-05-29",0.120411736923544,-0.0247920056004288,0.218829029891222,1.77478131333273,-0.367426907192423,0.0531465568062143,0.019510663134371,0.142193141820746,0.0430948950200545,0.0708050245159692,0.103397577359442,-0.0364906440042834,-0.00747417300282857,-0.208745739202648,0.130293741224218,0.0279458842479872,-2.97940369650915,1.91992360123525
"1997-05-30",0.114302134521324,-0.0237174799577985,0.201867301183906,1.78127544095341,-0.316677310741791,0.0512802531674775,0.0184991589362243,0.133874936709213,0.0405955368833186,0.0673499505257694,0.0977435532639697,-0.0333304667049576,-0.00772469209485021,-0.193195768502594,0.121073309678459,0.0239539228023094,-2.84946647073188,1.77229669010849
"1997-06-02",0.110104400926138,-0.0256686063953836,0.213697663110129,1.75485520575362,-0.341213794980394,0.0480245427126903,0.0166214154728818,0.141667318523193,0.043194680857774,0.0679003509799985,0.101508282334295,-0.0339863428569165,-0.00821483351580857,-0.190064345336723,0.114944119158061,0.033148764469377,-2.88887077569863,1.8423519544857
"1997-06-03",0.107445948714425,-0.0252435670489776,0.221491178092984,1.76246373031497,-0.366944864758428,0.0463437239619497,0.00811980405036596,0.153266793962168,0.0444367990415527,0.0730780535922638,0.106788914363962,-0.0342209614617572,-0.0102413716313849,-0.200119069414458,0.120108584477966,0.0407239585046747,-2.99407117911644,1.94657352435416
"1997-06-04",0.103619036391072,-0.0241833004343299,0.214443797273692,1.75902613775181,-0.356911432189128,0.0491078987335544,0.00680031718611039,0.151911258626398,0.043605187502525,0.0721256841494961,0.103688857917114,-0.0351447899372636,-0.00993021937131556,-0.204701839503811,0.124559056924268,0.047629357442814,-2.96005650460112,1.91441149613811
"1997-06-05",0.107689115523233,-0.0252101804541903,0.220564964661709,1.76956432232585,-0.37858300733548,0.0471015352217924,0.00222443884322486,0.159726677176624,0.0438622557250888,0.0745777459074417,0.107458986694066,-0.0376557201817097,-0.00975521917096928,-0.229824085765067,0.144358695031234,0.0465446856620184,-3.03054732949989,1.98790211963502
"1997-06-06",0.108358778546449,-0.0254908975274385,0.220711520713088,1.76617691868467,-0.380894632960496,0.0476955889246852,0.00180139719747387,0.159307779674962,0.0437918389535498,0.0745419986367722,0.106619673079363,-0.0382823076343254,-0.00956551753763515,-0.244397822413381,0.160203058443073,0.0461093076721204,-3.02791025499605,1.99122357254311
"1997-06-09",0.108460928184589,-0.0254305554285484,0.218896706319256,1.764016437438,-0.368461829980437,0.0474910830568833,0.00160220245482636,0.156307800547543,0.0426116060669584,0.0727339707778285,0.104550123243165,-0.0390186178623263,-0.0091955562618378,-0.249022903336252,0.167093829132452,0.0443099768002044,-2.98715187278102,1.95020667162872
"1997-06-10",0.118781402475611,-0.0278055442536289,0.228409484987484,1.76473698195788,-0.38813763268384,0.0487381732291594,0.00559067206368559,0.159394247356724,0.0440305649800293,0.074294087416155,0.106150896929815,-0.0387875846398082,-0.00994003210683483,-0.250585029377763,0.166464892337486,0.0380346157885208,-3.05549747081144,2.01612727435076
"1997-06-11",0.121890648152683,-0.0260829682217487,0.228507526786059,1.76605440354859,-0.379469656093,0.0483125840771723,0.00459422874289952,0.161846812629998,0.0458866212223543,0.0743959571461452,0.103819844045849,-0.0368289747498171,-0.0101070763254321,-0.234929491769483,0.151537244243526,0.0335455983024338,-3.04965259957882,1.9966792978406
"1997-06-12",0.123244307242085,-0.0271866245715704,0.233285933857066,1.7614817277076,-0.381150782931543,0.0445713040650841,0.00557851323268102,0.162920666707944,0.0477068757200184,0.0773369268495822,0.104940545435848,-0.0368512092245697,-0.0107578601076544,-0.243569243449264,0.158739929271587,0.0355010602532179,-3.06265388850357,2.00686181844545
"1997-06-13",0.12075220372359,-0.0257296400786617,0.23630015604602,1.72121527721634,-0.370973000748591,0.0386538744041049,0.00486169198580141,0.158442917573274,0.0467341033329103,0.0756807019939793,0.103328314966223,-0.0360750028557855,-0.0105083352796217,-0.232396185776719,0.147768649434276,0.0353950418014406,-2.91932440101395,1.90587363327538
"1997-06-16",0.121876078073894,-0.0258815841963562,0.237441539053639,1.71583102941516,-0.368359588531269,0.0377253859912963,0.00395098827214195,0.160158403209188,0.0458734414972605,0.0746473102709994,0.102603106027292,-0.0361204781374436,-0.00968007230600934,-0.223209151919737,0.139889374088234,0.0313812163989285,-2.90119807627527,1.89307107906805
"1997-06-17",0.113776559684585,-0.0246849965318959,0.236565023872981,1.72774096412958,-0.369866039911228,0.0352909724691605,0.0044765258592699,0.1580893539425,0.0471574578427894,0.0720895252285366,0.10197189292193,-0.0353719036966071,-0.00959070554845661,-0.212370968937553,0.133330009493072,0.0384650155803643,-2.93479283773161,1.91772415133258
"1997-06-18",0.110065506302783,-0.02615629357359,0.242267790867467,1.72426889282217,-0.378646578971515,0.0384564643928388,0.00127630869904064,0.164164828218617,0.0477296868812464,0.0738531938561089,0.104320749788745,-0.0352770233332541,-0.00960326848548282,-0.204087036491348,0.121808684386536,0.040923583082305,-2.95980757654859,1.94444208810593
